Date,Open,High,Low,Close,Adj_Close,Volume,FilterYear,Year
3/1/08,108.852776,114.521988,106.883362,110.076485,67.542328,187531272,0,2008
4/1/08,110.133842,119.502869,108.852776,115.391968,70.803864,200923212,0,2008
5/1/08,115.736137,124.273422,115.468452,123.738052,75.925018,166855304,0,2008
6/1/08,122.839386,123.680687,112.954109,113.317398,69.81517,159334564,0,2008
7/1/08,112.332695,125.172081,111.472275,122.351814,75.381302,210116820,0,2008
8/1/08,122.868073,124.254303,116.156792,116.376671,71.699974,143332124,0,2008
9/1/08,117.466537,118.546844,105.114723,111.816444,69.158745,228458639,0,2008
10/1/08,110.430206,111.663483,75.353729,88.881454,54.973415,329460712,0,2008
11/1/08,88.565964,90.592735,66.443596,78.011475,48.250282,228355399,0,2008
12/1/08,77.39006,83.432121,71.998085,80.458893,50.042233,197533020,0,2008
1/1/09,80.200768,90.764816,78.164436,87.619499,54.495861,218571533,0,2009
2/1/09,86.615677,92.829826,79.206497,87.982796,54.721806,233276408,1,2009
3/1/09,87.160614,95.468452,79.369026,92.629066,57.924995,299275766,0,2009
4/1/09,91.902489,101.38623,91.491394,98.671127,61.703377,223449759,0,2009
5/1/09,99.216064,102.122368,95.439774,101.606117,63.53875,160126596,0,2009
6/1/09,102.237091,105.774376,98.957932,99.827919,62.752827,167885197,0,2009
7/1/09,100.382408,114.120461,95.124283,112.74379,70.871872,184275283,0,2009
8/1/09,113.652008,115.564056,111.013382,112.858505,70.944008,117654287,0,2009
9/1/09,112.495216,117.476097,110.086044,114.349907,72.216782,137572223,0,2009
10/1/09,114.13958,122.954109,112.103249,115.305923,72.820534,191973530,0,2009
11/1/09,115.458893,123.2696,114.244743,120.793503,76.286163,115842617,0,2009
12/1/09,121.692162,127.007645,120.458893,125.143402,79.388031,130201791,0,2009
1/1/10,125.411087,128.346085,116.5392,117.007645,74.226898,163291687,0,2010
2/1/10,117.810707,122.629066,116.261948,121.567879,77.119774,118418914,1,2010
3/1/10,121.892921,124.980881,119.694077,122.60994,78.128716,146437175,0,2010
4/1/10,123.27916,126.462715,121.52964,123.326958,78.585617,153162014,0,2010
5/1/10,123.699806,127.246651,110.898659,119.751434,76.307251,197112633,0,2010
6/1/10,119.206497,126.137665,117.418739,118.049713,75.608467,169471977,0,2010
7/1/10,118.116638,125.812622,115.305923,122.753349,78.621048,150707679,0,2010
8/1/10,123.565964,126.663483,116.902489,117.715103,75.39415,122794123,0,2010
9/1/10,119.799232,130.124283,119.043976,128.240921,82.542694,121433172,0,2010
10/1/10,129.550674,137.667297,128.479919,137.284897,88.363899,143599798,0,2010
11/1/10,137.323135,141.042068,134.971313,135.238998,87.04702,108885149,0,2010
12/1/10,137.294449,141.013382,137.198853,140.305923,90.709694,97688872,0,2010
1/1/11,140.736145,157.122375,140.191208,154.875717,100.129257,124297854,0,2011
2/1/11,154.980881,158.938812,152.036331,154.761002,100.055122,93164606,1,2011
3/1/11,155.975143,160.344162,145.038239,155.898666,101.189705,135681159,0,2011
4/1/11,156.500961,165.391968,155.057358,163.0784,105.849831,105404897,0,2011
5/1/11,164.541107,165.908218,158.604202,161.500961,104.826004,115901193,0,2011
6/1/11,161.472275,164.86615,154.416824,164.005737,106.927818,110292753,0,2011
7/1/11,164.063095,177.466537,163.94838,173.852768,113.347893,118818489,0,2011
8/1/11,174.569794,175.611862,150.219879,164.349899,107.152184,204026589,0,2011
9/1/11,165.114716,172.954117,151.778198,167.179733,109.471855,144238171,0,2011
10/1/11,166.692154,182.151047,161.453156,176.510513,115.581764,151213631,0,2011
11/1/11,173.565964,181.615677,169.273422,179.732315,117.691475,101476752,0,2011
12/1/11,178.785858,186.328873,171.166351,175.793503,115.574997,108194577,0,2011
1/1/12,178.518158,184.608032,169.550674,184.13002,121.055817,115075689,0,2012
2/1/12,184.713196,190.468445,182.437866,188.0784,123.651688,82435156,1,2012
3/1/12,188.556412,199.923523,188.154877,199.474182,131.654526,92149356,0,2012
4/1/12,199.770554,201.424469,188.135757,197.973236,130.663849,90586736,0,2012
5/1/12,198.068832,199.741867,183.556412,184.416824,121.716492,89961544,0,2012
6/1/12,181.759079,191.195023,178.776291,186.978973,123.92453,88448819,0,2012
7/1/12,187.72467,189.139572,173.852768,187.361374,124.178001,95726259,0,2012
8/1/12,188.298279,193.116638,184.531555,186.281067,123.461998,63443772,0,2012
9/1/12,187.963669,199.158707,184.751434,198.326965,132.006897,80899106,0,2012
10/1/12,198.862335,202.476105,182.179733,185.975143,123.7855,100578129,0,2012
11/1/12,186.118546,189.292542,176.653915,181.711288,120.947472,85659554,0,2012
12/1/12,182.370941,187.810699,178.718933,183.12619,122.422668,82968929,0,2012
1/1/13,185.554489,199.407272,182.017212,194.139572,129.785294,91667883,0,2013
2/1/13,195.650101,196.319305,188.824097,191.998093,128.353683,67094728,1,2013
3/1/13,191.826004,206.40535,190.592728,203.919693,136.897232,79520894,0,2013
4/1/13,203.441681,205.439774,179.426392,193.632889,129.99147,113665263,0,2013
5/1/13,192.992355,202.657745,190.439774,198.871887,133.508499,94855046,0,2013
6/1/13,199.091782,200.812622,180.124283,182.705551,123.230507,83904889,0,2013
7/1/13,183.699814,192.103256,181.892929,186.462708,125.764633,92131051,0,2013
8/1/13,188.001907,188.499039,173.135757,174.254303,117.530304,76438958,0,2013
9/1/13,175.554489,186.319305,174.292542,177.036331,120.003677,74776552,0,2013
10/1/13,177.189301,178.766724,164.980881,171.328873,116.134895,136991588,0,2013
11/1/13,171.902481,178.049713,169.512421,171.778198,116.439453,105630205,0,2013
12/1/13,171.567871,179.531555,165.13385,179.321228,122.205276,102500782,0,2013
1/1/14,178.977051,182.418732,167.629059,168.910141,115.110214,129169808,0,2014
2/1/14,168.27916,177.934998,164.617584,177.026764,120.641602,91059320,1,2014
3/1/14,175.267685,187.026764,174.196945,184.024857,126.098213,124457264,0,2014
4/1/14,184.627151,190.449326,178.785858,187.829834,128.705475,123889498,0,2014
5/1/14,187.676865,188.087952,174.311661,176.252396,120.772354,73239141,0,2014
6/1/14,176.634796,179.397705,171.38623,173.298279,119.439468,82112778,0,2014
7/1/14,173.709366,187.762909,173.709366,183.240921,126.292084,102087299,0,2014
8/1/14,182.122375,185.592728,175.506699,183.843216,126.707207,55912990,0,2014
9/1/14,184.206497,186.424469,179.847031,181.481842,125.819443,67131862,0,2014
10/1/14,181.558319,182.495224,154.015289,157.170166,108.964401,152983045,0,2014
11/1/14,157.026764,157.715103,152.772461,155.038239,107.486389,83696316,0,2014
12/1/14,154.531555,157.284897,143.881454,153.384323,107.067535,106256131,0,2014
1/1/15,154.216064,156.128113,142.94455,146.567871,102.309387,122813059,0,2015
2/1/15,147.227539,157.734222,144.847031,154.818359,108.068535,81229117,1,2015
3/1/15,154.818359,158.0784,146.653915,153.441681,107.858917,109737428,0,2015
4/1/15,153.183563,167.428299,151.424469,163.757172,115.110008,98152560,0,2015
5/1/15,165.583176,168.546844,161.414917,162.189301,114.007912,60593422,0,2015
6/1/15,162.72467,164.015289,154.990433,155.506699,110.137718,84566694,0,2015
7/1/15,156.759079,166.137665,151.529633,154.86615,109.684059,98171910,0,2015
8/1/15,154.588913,154.732315,134.435944,141.38623,100.136909,98039489,0,2015
9/1/15,138.537292,143.097519,134.942642,138.59465,98.974602,85576713,0,2015
10/1/15,138.919693,146.414917,131.290634,133.919693,95.636101,126017790,0,2015
11/1/15,134.321228,136.520081,125.86042,133.288712,95.185471,89367101,0,2015
12/1/15,133.441681,135.181641,128.021027,131.567871,94.837891,102174117,0,2015
1/1/16,129.636703,130.86998,112.810707,119.302101,85.996384,132039823,0,2016
2/1/16,118.929253,128.986618,111.759079,125.267685,90.296562,111624727,1,2016
3/1/16,126.424477,146.367111,126.223709,144.789673,105.434662,110611048,0,2016
4/1/16,143.891006,146.768646,136.338425,139.521988,101.598778,98828695,0,2016
5/1/16,140.114716,147.045883,136.615677,146.978973,107.028885,78710456,0,2016
6/1/16,146.271515,148.642441,136.233276,145.105164,106.684105,80514490,0,2016
7/1/16,145.105164,156.40535,143.326965,153.556412,112.897614,72618550,0,2016
8/1/16,153.585083,157.695984,150.908218,151.892929,111.674606,72912999,0,2016
9/1/16,151.357559,157.74379,146.472275,151.864243,112.617821,73154103,0,2016
10/1/16,151.108994,151.558319,141.290634,146.931168,108.95961,81930251,0,2016
11/1/16,146.749527,157.418732,144.359467,155.086044,115.006966,79850384,0,2016
12/1/16,154.827911,162.476105,151.338425,158.690247,118.747368,72666039,0,2016
1/1/17,159.655838,171.367111,158.068832,166.845123,124.849609,92847665,0,2017
2/1/17,167.304016,174.751434,165.286804,171.912048,128.641205,62572348,1,2017
3/1/17,172.543015,174.521988,164.521988,166.481842,125.562813,83132942,0,2017
4/1/17,166.175903,168.575531,152.581268,153.240921,115.57634,104654705,0,2017
5/1/17,153.011475,153.365204,143.202682,145.917786,110.053123,108082238,0,2017
6/1/17,146.080307,150.286804,144.168259,147.065002,112.001907,87839942,0,2017
7/1/17,146.826004,149.168259,137.323135,138.307846,105.332649,97585001,0,2017
8/1/17,138.623322,139.263855,133.011475,136.73996,104.138573,83937837,0,2017
9/1/17,136.692154,140.936905,135.411087,138.699814,106.747185,81898348,0,2017
10/1/17,138.957932,155.363297,138.824097,147.284897,113.354507,131111497,0,2017
11/1/17,147.323135,148.087952,139.780121,147.198853,113.288292,93905278,0,2017
12/1/17,147.60994,150.908218,144.827911,146.673035,114.011879,92872353,0,2017
1/1/18,147.705551,163.604202,146.787766,156.500961,121.651344,151760375,0,2018
2/1/18,156.013382,156.912048,138.049713,148.977051,115.802864,107073687,1,2018
3/1/18,148.690247,154.980881,142.007645,146.682602,115.141937,98655478,0,2018
4/1/18,146.596558,154.875717,137.772461,138.585083,108.785599,128391583,0,2018
5/1/18,138.288712,139.770554,133.747604,135.095596,106.046455,92898293,0,2018
6/1/18,136.166351,141.032501,131.40535,133.556412,106.002045,93932265,0,2018
7/1/18,132.198853,143.919693,132.122375,138.556412,109.970482,99321884,0,2018
8/1/18,138.393875,141.424469,135.755264,140.038239,111.146606,82838075,0,2018
9/1/18,139.560226,146.606125,138.441681,144.560226,115.97522,100277823,0,2018
10/1/18,145.038239,147.571701,109.072655,110.353729,88.532623,207205277,0,2018
11/1/18,110.420647,119.560226,109.502869,118.80497,95.312729,148237970,0,2018
12/1/18,120.143402,121.022942,101.281075,108.671127,88.293129,120921889,0,2018
1/1/19,107.084129,129.455063,106.778206,128.508606,104.410667,125924904,0,2019
2/1/19,129.034424,134.311661,126.309753,132.05545,107.292412,71610414,1,2019
3/1/19,133.183563,135.86998,127.705544,134.894836,110.876328,78122915,0,2019
4/1/19,135.286804,138.99617,130.267685,134.101334,110.224113,83886585,0,2019
5/1/19,134.369019,135.573608,121.271507,121.405357,99.788712,79011074,0,2019
6/1/19,121.510513,133.986618,121.472275,131.835571,109.648949,64163313,0,2019
7/1/19,133.4608,145.258133,133.011475,141.72084,117.870605,83848718,0,2019
8/1/19,142.351822,146.223709,123.164436,129.569794,107.764481,100678127,0,2019
9/1/19,128.919693,140.124283,127.466537,139.024857,116.990768,64655351,0,2019
10/1/19,139.187378,140.86998,125.143402,127.848946,107.586143,95625532,0,2019
11/1/19,128.585083,133.021027,126.912048,128.537292,108.16539,67751825,0,2019
12/1/19,128.537292,130.420654,124.942642,128.145309,109.109169,75159179,0,2019
1/1/20,129.063095,139.378586,127.342255,137.40918,116.996887,118459187,0,2020
2/1/20,137.906311,151.768646,120.803062,124.426384,105.942703,123581342,1,2020
3/1/20,125,130.114716,86.577438,106.051628,91.24044,198819809,0,2020
4/1/20,101.682602,123.623329,99.923515,120.038239,103.273674,136705925,0,2020
5/1/20,117.772469,121.38623,106.892921,119.407265,102.73082,97154572,0,2020
6/1/20,119.158699,129.904404,110.783936,115.458893,100.666061,126567676,0,2020
7/1/20,114.980881,126.357552,110.133842,117.533463,102.474831,119434686,0,2020
8/1/20,118.068832,124.732315,116.778206,117.887192,102.783241,77439042,0,2020
9/1/20,117.447418,124.235184,111.357552,116.319313,102.744133,88369845,0,2020
10/1/20,116.978966,129.541107,101.261948,106.749519,94.291183,166434813,0,2020
11/1/20,107.695984,119.799232,106.271507,118.087952,104.306358,108438088,0,2020
12/1/20,118.451241,122.07457,116.367111,120.34417,107.840652,107553067,0,2020
1/1/21,120.315491,126.424477,112.198853,113.871895,102.040833,183999975,0,2021
2/1/21,114.627151,118.881454,112.92543,113.699806,101.886627,111617824,1,2021
3/1/21,115.057358,131.042068,113.537285,127.39962,115.688606,133852331,0,2021
4/1/21,127.877632,142.198853,124.646271,135.640533,123.171989,128573588,0,2021
5/1/21,137.485657,141.978973,134.722748,137.418732,124.786728,102542414,0,2021
6/1/21,138.623322,146.118546,136.749527,140.143402,128.682877,88332817,0,2021
7/1/21,140.497131,141.013382,130.219879,134.761002,123.740616,115710194,0,2021
8/1/21,135.229446,138.336517,131.175903,134.168259,123.196327,72891244,0,2021
9/1/21,133.824097,134.388138,126.940727,132.820267,123.362663,80160627,0,2021
10/1/21,134.79924,139.579346,119.13958,119.598473,111.082344,150725359,0,2021
11/1/21,119.550667,124.779999,114.559998,117.099998,108.761772,120104799,0,2021
12/1/21,118.25,134.990005,116.559998,133.660004,125.799187,113968900,0,2021
1/1/22,134.070007,142.199997,124.190002,133.570007,125.714493,146976800,0,2022
2/1/22,133.759995,138.820007,118.809998,122.510002,115.304939,98534100,1,2022
3/1/22,122.669998,133.080002,120.699997,130.020004,123.847321,96571700,0,2022
4/1/22,129.660004,141.880005,124.910004,132.210007,125.93335,107684000,0,2022
5/1/22,133,139.830002,125.800003,138.839996,132.248566,113226200,0,2022
6/1/22,139.669998,144.729996,132.850006,141.190002,136.118423,105811300,0,2022
7/1/22,141,141.869995,125.129997,130.789993,126.091988,129791800,0,2022
8/1/22,130.75,139.339996,128.399994,128.449997,123.836037,77419800,0,2022
9/1/22,128.399994,130.990005,118.610001,118.809998,115.985466,87265100,0,2022
10/1/22,120.160004,138.860001,115.550003,138.289993,135.00235,113478200,0,2022
11/1/22,138.25,150.460007,133.970001,148.899994,145.360107,93661300,0,2022
12/1/22,149.979996,153.210007,137.199997,140.889999,139.18042,86424100,0,2022
1/1/23,141.100006,147.179993,132.979996,134.729996,133.095169,105575000,0,2023
2/1/23,134.490005,137.389999,128.860001,129.300003,127.731056,76080200,1,2023
3/1/23,128.899994,130.860001,121.709999,125.940002,125.940002,101576200,0,2023
